'convocatoria_para_el_levantamiento_de_actas_previas_a_la_ocupacion','es un','convocatoria'
'convocatoria_para_la_provision_de_plazas','es un','convocatoria'
'convocatoria_de_pruebas_selectivas_para_la_provision_de_plazas','es un','convocatoria'
'extincion_del_credito_cambiario_por_compensacion','es un','extincion'
'extincion_parcial_del_credito_cambiario','es un','extincion'
'convocatoria_del_proceso_extraordinario_de_consolidacion_de_empleo','es un','convocatoria'
'convocatoria_de_vista_publica','es un','convocatoria'
'orden_del_dia_de_la_convocatoria','es un','orden_del_dia'
'cursos_selectivos_de_la_convocatoria','es un','curso_selectivo'
'interpretacion_de_las_bases_de_la_convocatoria','es un','interpretacion'
'convocatoria_de_ayudas','es un','convocatoria'
'convocatoria_de_asamblea','es un','convocatoria'
'negocio_cambiario_ficticio','es un','letra_de_cambio'
'convocatoria_de_concurso_oposicion','es un','convocatoria'
'bases_de_la_convocatoria_del_proceso_selectivo','es un','bases_de_la_convocatoria'
'convocatoria_de_ayudas_para_planes_de_formacion','es un','convocatoria'
'convocatoria_de_puesto_de_trabajo','es un','convocatoria'
'establecimiento_de_audioprotesis','es un','establecimiento_sanitario'
'farmacia','es un','establecimiento_sanitario'
'optica','es un','establecimiento_sanitario'
'botiquin_farmaceutico','es un','establecimiento_sanitario'
'ortopedia','es un','establecimiento_sanitario'
'cumplimiento_de_las_bases_de_la_convocatoria','es un','cumplimiento_efectivo'
'obligacion_de_cumplimiento_de_las_bases_de_la_convocatoria','es un','obligacion_de_cumplimiento'
'fecha_de_convocatoria_de_la_junta_de_propietarios','es un','fecha_de_convocatoria'
'fecha_de_convocatoria_del_concurso','es un','fecha_de_convocatoria'
'nombramiento_de_libre_designacion','es un','nombramiento'
'procurador_de_libre_designacion','es un','procurador'
'baremo_de_meritos','es un','baremo'
'baremo_de_meritos_de_la_fase_de_seleccion','es un','baremo_de_meritos'
'discrecionalidad_en_la_valoracion_de_meritos','es un','valoracion_de_meritos'
'vacante_de_libre_designacion','es un','vacante'
'valoracion_de_meritos_para_la_seleccion_de_personal','es un','valoracion_de_meritos'
'discrecionalidad_en_la_valoracion_de_meritos','es un','discrecionalidad'
'valoracion_de_los_meritos_de_los_candidatos','es un','valoracion_de_meritos'
'fase_de_valoracion_de_meritos','es un','valoracion_de_meritos'
'devengo_de_trienios','es un','trienio'
'valoracion_de_los_meritos_profesionales','es un','valoracion_de_meritos'
'criterios_de_valoracion_de_meritos','es un','criterios_de_valoracion'
'incorrecta_valoracion_de_los_meritos','es un','valoracion_de_meritos'
'sistema_de_valoracion_de_meritos','es un','valoracion_de_meritos'
'sistema_de_valoracion_de_meritos','es un','sistema_de_valoracion'
'comision_de_valoracion_de_meritos','es un','comision'
'comision_de_valoracion_de_meritos','es un','comision_evaluadora'
'incumplimiento_de_las_bases_de_la_convocatoria','es un','incumplimiento'
'bases_de_la_convocatoria_de_las_pruebas_selectivas','es un','bases_de_la_convocatoria'
'bases_de_la_convocatoria_para_la_provision_de_vacantes','es un','bases_de_la_convocatoria'
'modificacion_de_las_bases_de_la_convocatoria','es un','modificacion'
'publicacion_de_las_bases_de_la_convocatoria','es un','publicacion_de_la_convocatoria'
'convocatoria_de_reunion','es un','convocatoria'
'pago_de_trienios_con_efecto_retroactivo','es un','pago'
'publicacion_de_la_convocatoria_del_concurso','es un','publicacion_de_la_convocatoria'
'centro_de_educacion_de_personas_adultas','es un','centro_docente'
'convocatoria_del_concurso_de_meritos','es un','convocatoria'
'convocatoria_de_promocion_interna','es un','convocatoria'
'convocatoria_de_promocion_interna','es un','promocion_profesional'
'convocatoria_del_concurso_de_traslados','es un','convocatoria'
'convocatoria_de_huelga_general_en_la_administracion_de_justicia','es un','convocatoria'
'convocatoria_de_huelga_general_en_la_administracion_de_justicia','es un','convocatoria_de_huelga_general'
'convocatoria_de_huelga_general','es un','convocatoria_de_huelga'
'convocatoria_de_las_actas_previas','es un','convocatoria'
'convocatoria_para_la_provision_de_puesto_de_trabajo','es un','convocatoria'
'marca_figurativa','es un','marcas'
'normas_reguladoras_de_la_convocatoria','es un','normativa_reguladora'
'convocatoria_de_huelga_indefinida','es un','convocatoria'
'incumplimiento_de_los_requisitos_de_la_convocatoria','es un','incumplimiento'
'incumplimiento_de_los_requisitos_de_la_convocatoria','es un','incumplimiento_de_requisitos'
'convocatoria_de_subvenciones','es un','convocatoria'
'convocatoria_de_junta_general_de_accionistas','es un','convocatoria'
'convocatoria_de_junta_general_de_accionistas','es un','junta_general_de_sociedad'
'convocatoria_de_proceso_selectivo_para_la_sustitucion_de_empleo_interino','es un','convocatoria_de_pruebas_selectivas'
'convocatoria_de_proceso_selectivo_para_la_sustitucion_de_empleo_interino','es un','proceso_de_seleccion'
'convocatoria_de_proceso_selectivo_para_la_sustitucion_de_empleo_interino','es un','funcionario_interino'
'convocatoria_de_elecciones_sindicales','es un','convocatoria'
'convocatoria_en_el_tablon_de_anuncios','es un','convocatoria'
'modificacion_de_convocatoria','es un','modificacion'
'convocatoria_al_acto_del_juicio_oral','es un','convocatoria'
'convocatoria_de_licitacion','es un','convocatoria'
'convocatoria_para_la_provision_de_vacantes','es un','convocatoria'
'provision_de_plazas_vacantes_de_facultativos','es un','provision_de_vacantes'
'provision_temporal_de_vacante','es un','provision'
'provision_de_notaria_vacante','es un','provision'
'provision_de_notaria_vacante','es un','oficina_notarial'
